set,collector_number,language,treatment,object_type,name,scryfall_id,layout,type_line,frame_effects,promo_types,source_finish_options,finish,physical_pairing,finish_detail
HOC,26,English,Middle-earth Classic Artist,card,Elven Chorus,ceb93bf0-ed21-4963-b87b-1b5b76ca5b1a,normal,Enchantment,"enchantment,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,27,English,Middle-earth Classic Artist,card,Last March of the Ents,2d7097c9-2076-4ebc-8c9e-aa596351588c,normal,Sorcery,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,27,English,Middle-earth Classic Artist,card,Last March of the Ents,2d7097c9-2076-4ebc-8c9e-aa596351588c,normal,Sorcery,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,28,English,Middle-earth Classic Artist,card,"Aragorn and Arwen, Wed",e1e75e94-7664-499e-9da1-97b56d44dd9e,normal,Legendary Creature — Human Elf Noble,"legendary,inverted","universesbeyond,boxtopper",foil|nonfoil,nonfoil,,nonfoil
HOC,28,English,Middle-earth Classic Artist,card,"Aragorn and Arwen, Wed",e1e75e94-7664-499e-9da1-97b56d44dd9e,normal,Legendary Creature — Human Elf Noble,"legendary,inverted","universesbeyond,boxtopper",foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,29,English,Middle-earth Classic Artist,card,"Aragorn, the Uniter",9d8d618a-9786-4e71-9808-96a336325367,normal,Legendary Creature — Human Noble,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,29,English,Middle-earth Classic Artist,card,"Aragorn, the Uniter",9d8d618a-9786-4e71-9808-96a336325367,normal,Legendary Creature — Human Noble,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,30,English,Middle-earth Classic Artist,card,"Arwen, Mortal Queen",a2055227-0a53-4b6b-b6d3-0eafc1884d4c,normal,Legendary Creature — Elf Noble,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,30,English,Middle-earth Classic Artist,card,"Arwen, Mortal Queen",a2055227-0a53-4b6b-b6d3-0eafc1884d4c,normal,Legendary Creature — Elf Noble,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,31,English,Middle-earth Classic Artist,card,Flame of Anor,ac0930fa-cba7-406e-ba56-5d3e8a16f603,normal,Instant,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,31,English,Middle-earth Classic Artist,card,Flame of Anor,ac0930fa-cba7-406e-ba56-5d3e8a16f603,normal,Instant,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,32,English,Middle-earth Classic Artist,card,"Galadriel, Light of Valinor",fea53448-fc0d-45bb-8d30-03720865b541,normal,Legendary Creature — Elf Noble,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,32,English,Middle-earth Classic Artist,card,"Galadriel, Light of Valinor",fea53448-fc0d-45bb-8d30-03720865b541,normal,Legendary Creature — Elf Noble,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,33,English,Middle-earth Classic Artist,card,"Gríma, Saruman's Footman",3c8f0bfc-767a-411c-b870-f2764f3706f4,normal,Legendary Creature — Human Advisor,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,33,English,Middle-earth Classic Artist,card,"Gríma, Saruman's Footman",3c8f0bfc-767a-411c-b870-f2764f3706f4,normal,Legendary Creature — Human Advisor,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,34,English,Middle-earth Classic Artist,card,"Lotho, Corrupt Shirriff",692fcfe3-1057-4290-aaea-f4d50f642c05,normal,Legendary Creature — Halfling Rogue,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,34,English,Middle-earth Classic Artist,card,"Lotho, Corrupt Shirriff",692fcfe3-1057-4290-aaea-f4d50f642c05,normal,Legendary Creature — Halfling Rogue,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,35,English,Middle-earth Classic Artist,card,Saruman of Many Colors,62c8fa9c-d8ba-4ce0-946c-42fdc26b49d1,normal,Legendary Creature — Avatar Wizard,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,35,English,Middle-earth Classic Artist,card,Saruman of Many Colors,62c8fa9c-d8ba-4ce0-946c-42fdc26b49d1,normal,Legendary Creature — Avatar Wizard,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,36,English,Middle-earth Classic Artist,card,"Sauron, the Dark Lord",dd6dd9dc-ef2a-4806-a3e4-0597288a8162,normal,Legendary Creature — Avatar Horror,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,36,English,Middle-earth Classic Artist,card,"Sauron, the Dark Lord",dd6dd9dc-ef2a-4806-a3e4-0597288a8162,normal,Legendary Creature — Avatar Horror,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,37,English,Middle-earth Classic Artist,card,"Sauron, the Lidless Eye",ea2d0f3e-45d0-4abb-a2bb-d893f87301c2,normal,Legendary Creature — Avatar Horror,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,37,English,Middle-earth Classic Artist,card,"Sauron, the Lidless Eye",ea2d0f3e-45d0-4abb-a2bb-d893f87301c2,normal,Legendary Creature — Avatar Horror,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,38,English,Middle-earth Classic Artist,card,Tom Bombadil,8040d3ba-7601-4b99-a98a-2411ec1b717d,normal,Legendary Creature — God Bard,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,38,English,Middle-earth Classic Artist,card,Tom Bombadil,8040d3ba-7601-4b99-a98a-2411ec1b717d,normal,Legendary Creature — God Bard,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,39,English,Middle-earth Classic Artist,card,"Andúril, Flame of the West",0f2a60c5-09ca-49e4-90bd-9dadc56dddf2,normal,Legendary Artifact — Equipment,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,39,English,Middle-earth Classic Artist,card,"Andúril, Flame of the West",0f2a60c5-09ca-49e4-90bd-9dadc56dddf2,normal,Legendary Artifact — Equipment,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,40,English,Middle-earth Classic Artist,card,"Andúril, Narsil Reforged",5c495189-451e-46ca-9a71-825dab50a0e7,normal,Legendary Artifact — Equipment,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,40,English,Middle-earth Classic Artist,card,"Andúril, Narsil Reforged",5c495189-451e-46ca-9a71-825dab50a0e7,normal,Legendary Artifact — Equipment,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,41,English,Middle-earth Classic Artist,card,Bilbo's Ring,67a4e16b-df1b-4b57-a388-add58eae5a24,normal,Legendary Artifact — Equipment,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,41,English,Middle-earth Classic Artist,card,Bilbo's Ring,67a4e16b-df1b-4b57-a388-add58eae5a24,normal,Legendary Artifact — Equipment,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,42,English,Middle-earth Classic Artist,card,Glamdring,ba4b13c5-ef17-4bde-80e1-59d7587c123b,normal,Legendary Artifact — Equipment,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,42,English,Middle-earth Classic Artist,card,Glamdring,ba4b13c5-ef17-4bde-80e1-59d7587c123b,normal,Legendary Artifact — Equipment,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,43,English,Middle-earth Classic Artist,card,Mithril Coat,b19d533b-0081-4744-8fc8-5e864ddb39ba,normal,Legendary Artifact — Equipment,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,43,English,Middle-earth Classic Artist,card,Mithril Coat,b19d533b-0081-4744-8fc8-5e864ddb39ba,normal,Legendary Artifact — Equipment,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,44,English,Middle-earth Classic Artist,card,The One Ring,bdd2c783-1483-490a-ae93-c4664a0a9564,normal,Legendary Artifact,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,44,English,Middle-earth Classic Artist,card,The One Ring,bdd2c783-1483-490a-ae93-c4664a0a9564,normal,Legendary Artifact,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,45,English,Middle-earth Classic Artist,card,Palantír of Orthanc,a6a887e4-7cee-4107-8a9a-afbfa2e91bdc,normal,Legendary Artifact,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,45,English,Middle-earth Classic Artist,card,Palantír of Orthanc,a6a887e4-7cee-4107-8a9a-afbfa2e91bdc,normal,Legendary Artifact,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,46,English,Middle-earth Classic Artist,card,Relic of Sauron,8caea27b-040e-43c6-a8e0-0f3c0e40f411,normal,Artifact,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,46,English,Middle-earth Classic Artist,card,Relic of Sauron,8caea27b-040e-43c6-a8e0-0f3c0e40f411,normal,Artifact,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,47,English,Middle-earth Classic Artist,card,The Black Gate,db3710f3-fd63-43d9-b9d6-dfac041954fa,normal,Legendary Land — Gate,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,47,English,Middle-earth Classic Artist,card,The Black Gate,db3710f3-fd63-43d9-b9d6-dfac041954fa,normal,Legendary Land — Gate,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,48,English,Middle-earth Classic Artist,card,"Minas Morgul, Dark Fortress",27b2d8b7-3160-4a51-a898-a3c05180ff75,normal,Legendary Land,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,48,English,Middle-earth Classic Artist,card,"Minas Morgul, Dark Fortress",27b2d8b7-3160-4a51-a898-a3c05180ff75,normal,Legendary Land,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,49,English,Middle-earth Classic Artist,card,Minas Tirith,638c45e2-91d0-4ced-8bf7-64b2817b281a,normal,Legendary Land,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,49,English,Middle-earth Classic Artist,card,Minas Tirith,638c45e2-91d0-4ced-8bf7-64b2817b281a,normal,Legendary Land,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,50,English,Middle-earth Classic Artist,card,Mount Doom,f8d7f58c-bb5b-4cbe-8771-d668bef27bda,normal,Legendary Land,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,50,English,Middle-earth Classic Artist,card,Mount Doom,f8d7f58c-bb5b-4cbe-8771-d668bef27bda,normal,Legendary Land,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,51,English,Middle-earth Classic Artist,card,Rivendell,1127eb51-50ef-47f3-abfe-48895c832296,normal,Legendary Land,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,51,English,Middle-earth Classic Artist,card,Rivendell,1127eb51-50ef-47f3-abfe-48895c832296,normal,Legendary Land,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,52,English,Middle-earth Classic Artist,card,The Shire,bc4895f4-d16f-4af6-b681-735131b886c4,normal,Legendary Land,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,52,English,Middle-earth Classic Artist,card,The Shire,bc4895f4-d16f-4af6-b681-735131b886c4,normal,Legendary Land,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,53,English,Surge Foil,card,Dawn of a New Age,58c9ef2f-cd9a-4e71-85a4-f0f0e5cb1130,normal,Enchantment,"enchantment,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,54,English,Surge Foil,card,Flowering of the White Tree,99dc452c-f6a1-4f40-9262-3c5a6deaf092,normal,Legendary Enchantment,"enchantment,legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,55,English,Surge Foil,card,The Gaffer,4b4db080-dc29-40ca-a8ff-a7c8d5f87853,normal,Legendary Creature — Halfling Peasant,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,56,English,Surge Foil,card,Galadriel's Dismissal,441802e0-cfd4-4c41-bc45-8babbe39f6d9,normal,Instant,inverted,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,57,English,Surge Foil,card,Reprieve,d2afc2b0-bd68-494b-9952-1fe53213552f,normal,Instant,inverted,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,58,English,Surge Foil,card,Raise the Palisade,6413aeeb-6a11-42c3-9cd9-dcf2ebde58fc,normal,Sorcery,inverted,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,59,English,Surge Foil,card,Orcish Bowmasters,fd845750-f253-4eb0-9903-1f4d5fac014e,normal,Creature — Orc Archer,inverted,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,60,English,Surge Foil,card,Witch-king of Angmar,06ad9b5e-6ef0-40c5-8ea3-ddca5d5d965c,normal,Legendary Creature — Wraith Noble,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,61,English,Surge Foil,card,"Witch-king, Bringer of Ruin",84738f2f-7eab-49c3-b936-ec1934a11127,normal,Legendary Creature — Wraith Noble,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,62,English,Surge Foil,card,Call Forth the Tempest,1595281c-8d1d-4ad6-8197-01a0fc3b6087,normal,Sorcery,inverted,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,63,English,Surge Foil,card,Cavern-Hoard Dragon,f91355e4-097d-417b-9c26-e7e83d9ece3b,normal,Creature — Dragon,inverted,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,64,English,Surge Foil,card,"Arwen, Weaver of Hope",e6ba967b-8832-4a98-8685-36acdfb1a53b,normal,Legendary Creature — Elf Noble,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,65,English,Surge Foil,card,Delighted Halfling,9158f904-bf34-4cc0-9a6c-34893da29f22,normal,Creature — Halfling Citizen,inverted,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,66,English,Surge Foil,card,Elven Chorus,804e1b6f-f62b-4e43-a21f-cd3f11d4b0d9,normal,Enchantment,"enchantment,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,67,English,Surge Foil,card,Last March of the Ents,98960275-41e6-41aa-951a-022dc148fd36,normal,Sorcery,inverted,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,68,English,Surge Foil,card,"Aragorn and Arwen, Wed",a2ef302c-c20e-42ec-a4c3-87ba0cdb51f1,normal,Legendary Creature — Human Elf Noble,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,69,English,Surge Foil,card,"Aragorn, the Uniter",1b868c39-0fdc-4152-991e-3bc60a90d1ec,normal,Legendary Creature — Human Noble,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,70,English,Surge Foil,card,"Arwen, Mortal Queen",392c3816-b2b2-48e8-970f-b407fa692368,normal,Legendary Creature — Elf Noble,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,71,English,Surge Foil,card,Flame of Anor,1c8873a1-e324-4342-ba63-0bc1bc812e3b,normal,Instant,inverted,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,72,English,Surge Foil,card,"Galadriel, Light of Valinor",2e14edc5-9a68-4aef-baf6-43e7a6b732b5,normal,Legendary Creature — Elf Noble,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,73,English,Surge Foil,card,"Gríma, Saruman's Footman",d929f47b-285e-4fce-837d-730f4f88cb99,normal,Legendary Creature — Human Advisor,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,74,English,Surge Foil,card,"Lotho, Corrupt Shirriff",2a363b0d-294e-4d43-a793-b90de0734390,normal,Legendary Creature — Halfling Rogue,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,75,English,Surge Foil,card,Saruman of Many Colors,ea41a4f7-a283-4826-9f17-0e1f5bf248d5,normal,Legendary Creature — Avatar Wizard,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,76,English,Surge Foil,card,"Sauron, the Dark Lord",22dd486a-dfb1-4553-8b0d-d9407cfda36a,normal,Legendary Creature — Avatar Horror,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,77,English,Surge Foil,card,"Sauron, the Lidless Eye",dc49a0a4-baf4-4efd-a4d4-269179f93c7e,normal,Legendary Creature — Avatar Horror,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,78,English,Surge Foil,card,Tom Bombadil,c0c6f1e7-f16c-479c-bd0b-138488bd7942,normal,Legendary Creature — God Bard,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,79,English,Surge Foil,card,"Andúril, Flame of the West",47e706bd-4b4c-435d-882a-659dad68dc4d,normal,Legendary Artifact — Equipment,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,80,English,Surge Foil,card,"Andúril, Narsil Reforged",e9ee862f-c007-4685-af83-dec508d8ec80,normal,Legendary Artifact — Equipment,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,81,English,Surge Foil,card,Bilbo's Ring,2960ba27-0d6f-49f1-a2ac-51a491200a51,normal,Legendary Artifact — Equipment,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,82,English,Surge Foil,card,Glamdring,162a211d-621e-4a20-a732-2f4233e4fe48,normal,Legendary Artifact — Equipment,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,83,English,Surge Foil,card,Mithril Coat,12232ee5-e564-44f0-b973-21a141e9bd89,normal,Legendary Artifact — Equipment,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,84,English,Surge Foil,card,The One Ring,c2fed990-78fd-4688-8cac-9f57774297f6,normal,Legendary Artifact,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,85,English,Surge Foil,card,Palantír of Orthanc,2c0bbe08-61cc-4ed8-8fb1-225d346542c7,normal,Legendary Artifact,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,86,English,Surge Foil,card,Relic of Sauron,c74e5574-cb43-4094-8f18-237734d3dddc,normal,Artifact,inverted,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,87,English,Surge Foil,card,The Black Gate,8d7c2182-1199-4c3a-be4d-c178ab604362,normal,Legendary Land — Gate,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,88,English,Surge Foil,card,"Minas Morgul, Dark Fortress",86d0093b-1af6-458a-8759-250bbaa77778,normal,Legendary Land,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,89,English,Surge Foil,card,Minas Tirith,fa9b1e96-8294-4306-8280-c6b187bea5d8,normal,Legendary Land,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,90,English,Surge Foil,card,Mount Doom,2bb2e6cf-6e2d-4b0b-83d3-46aff575eee4,normal,Legendary Land,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,91,English,Surge Foil,card,Rivendell,b1c307c6-7bb7-40c3-8b12-4bf95efac328,normal,Legendary Land,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,92,English,Surge Foil,card,The Shire,8314297a-5c97-4d94-800c-0f9e42fca902,normal,Legendary Land,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOC,98,English,Extended Art,card,"Bilbo, Unexpected Adventurer",c3540c92-60f3-4f32-89f2-4568d9c0fd4c,normal,Legendary Creature — Halfling Rogue,"legendary,extendedart",universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,99,English,Extended Art,card,"Gandalf, Shadow's Foe",c659c9e5-5ec6-4c7f-80b2-e1782e6c3334,normal,Legendary Creature — Avatar Wizard,"legendary,extendedart",universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,100,English,Extended Art,card,"Thorin, Company's Leader",5b402a0c-4861-4b58-83b6-c754624cb6ea,normal,Legendary Creature — Dwarf Warrior,"legendary,extendedart",universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,101,English,Extended Art,card,"Bard, Heir of Girion",a5bf2146-0843-4e1b-ad07-29e3dc0e842f,normal,Legendary Creature — Human Archer,"legendary,extendedart",universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,102,English,Extended Art,card,"Bolg, Erebor's Reckoning",55f7866a-6727-4ae0-a0c0-367f29b9cea1,normal,Legendary Creature — Goblin Soldier,"legendary,extendedart",universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,103,English,Extended Art,card,Chief of the Wilds,67b99400-a53a-48c8-a4d0-21bf63274225,normal,Legendary Creature — Wolf,"legendary,extendedart",universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,104,English,Extended Art,card,Dáin of the Ancient Halls,f0c5ea58-c6b0-4cf0-bc5e-45c9aa780b91,normal,Legendary Creature — Dwarf Noble,"legendary,extendedart",universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,105,English,Extended Art,card,"Great Goblin, Foul-Hearted",b3075281-fb5e-458b-8956-0d4ce01f710a,normal,Legendary Creature — Goblin Noble,"legendary,extendedart",universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,106,English,Extended Art,card,Thranduil the Strategist,6b4c1515-6127-4d4b-bdd2-e38bb68693e7,normal,Legendary Creature — Elf Noble,"legendary,extendedart",universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,161,English,Default,card,Banishing Light,d53c7e49-745d-48ba-bc50-240472a4f039,normal,Enchantment,enchantment,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,162,English,Default,card,Dawn of a New Age,2881c507-aa8f-40a7-9995-6170ee85c7ed,normal,Enchantment,enchantment,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,163,English,Default,card,Dúnedain Blade,c168a37c-1e51-42c8-b04c-3f0ecae01666,normal,Artifact — Equipment,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,164,English,Default,card,Eagles of the North,068a5bf7-6faf-41d5-924d-cdf387c1a193,normal,Creature — Bird Soldier,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,165,English,Default,card,Errand-Rider of Gondor,e675d492-ffec-4234-9793-a16de3221f50,normal,Creature — Human Soldier,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,166,English,Default,card,Esquire of the King,8c8bbf73-2b36-4c27-bb69-aadb25dd828c,normal,Creature — Human Soldier,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,167,English,Default,card,Fiend Hunter,2b497736-e502-4e0c-b5dc-6ce5e9e8d4ab,normal,Creature — Human Cleric,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,168,English,Default,card,Fog on the Barrow-Downs,7728c1a0-683c-4f07-bf68-e35602829bb0,normal,Enchantment — Aura,enchantment,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,169,English,Default,card,"Landroval, Horizon Witness",808029df-e1db-4fe0-b1ed-a75f8d496aa7,normal,Legendary Creature — Bird Noble,legendary,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,170,English,Default,card,Mentor of the Meek,05b6a101-4d12-4f50-8f02-5c778e08b149,normal,Creature — Human Soldier,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,171,English,Default,card,Soldier of the Grey Host,aec09395-d3b3-4bb8-a4be-9b6d7c47efad,normal,Creature — Spirit Soldier,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,172,English,Default,card,Westfold Rider,fa7d2ec1-b6b7-4f37-a749-750e52c92e87,normal,Creature — Human Knight,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,173,English,Default,card,Captain of Umbar,68cd9cc8-047b-4e0c-b84c-d015d89eb713,normal,Creature — Human Pirate,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,174,English,Default,card,Colossal Whale,a4d35a18-1c3c-4882-a318-5cf323350417,normal,Creature — Whale,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,175,English,Default,card,Grey Havens Navigator,b5200abb-64e5-4401-a231-be3ca69d24b7,normal,Creature — Elf Pilot,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,176,English,Default,card,Hithlain Knots,74868f21-b8a2-4aa0-9431-3f2171bde9c3,normal,Instant,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,177,English,Default,card,Ithilien Kingfisher,8526b72e-936e-4592-9538-37acca0a6fc5,normal,Creature — Bird,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,178,English,Default,card,Knights of Dol Amroth,a954c983-296a-448c-b8d8-ce04d82caaeb,normal,Creature — Human Knight,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,179,English,Default,card,Lórien Revealed,209204c7-aae5-4768-91b8-89c8c4d4a97f,normal,Sorcery,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,180,English,Default,card,Minas Tirith Garrison,bf30fc6c-9121-4d2d-be69-9d5e84250e4a,normal,Creature — Human Soldier,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,181,English,Default,card,Nimrodel Watcher,838696b2-a813-4266-9476-cd0b67a781d5,normal,Creature — Elf Scout,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,182,English,Default,card,Pelargir Survivor,767ab62c-59fd-4fda-8291-6170383a8ae0,normal,Creature — Human Peasant,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,183,English,Default,card,Stern Scolding,b2dee261-e02f-47ab-8468-3ef055004c8c,normal,Instant,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,184,English,Default,card,Willow-Wind,fc19dc82-6608-4a2c-bdf5-27585cf86645,normal,Creature — Elemental,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,185,English,Default,card,Bitter Downfall,3a4ac16c-eea8-40f9-a2b0-5016af0ac722,normal,Instant,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,186,English,Default,card,Haunt of the Dead Marshes,37a12935-c927-4d25-a7e5-17a0b6229c60,normal,Creature — Nightmare Elf,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,187,English,Default,card,Languish,e8701682-5b74-4855-adcf-7a1cf0c8cb41,normal,Sorcery,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,188,English,Default,card,Merciless Executioner,7b135177-4786-4ebe-98cd-c1db9444e577,normal,Creature — Orc Warrior,,universesbeyond,nonfoil,nonfoil,,nonfoil
